category,country,gender,h2h_player1_wins,h2h_player2_wins,match_id,match_url,odds1_avg,odds2_avg,player1,player2,prize_money,round,round_name,seed1,seed2,source_url,start_raw,status,surface,tour,tournament,year
masters_1000,Italy,men,1,1,3196252,https://www.tennisexplorer.com/match-detail/?id=3196252,3.43,1.3,Vukic,Kypson,"8,235,540 €",1R,1R,,,https://www.tennisexplorer.com/rome/2026/atp-men/,"today , 15:30",upcoming,clay,atp-men,Rome,2026
masters_1000,Italy,men,0,0,3196250,https://www.tennisexplorer.com/match-detail/?id=3196250,2.04,1.76,De Jong,Borges,"8,235,540 €",1R,1R,,,https://www.tennisexplorer.com/rome/2026/atp-men/,"today , 15:30",upcoming,clay,atp-men,Rome,2026
masters_1000,Italy,men,2,0,3196244,https://www.tennisexplorer.com/match-detail/?id=3196244,2.77,1.43,Carreno-Busta,Tabilo,"8,235,540 €",1R,1R,,,https://www.tennisexplorer.com/rome/2026/atp-men/,"today , 15:30",upcoming,clay,atp-men,Rome,2026
masters_1000,Italy,men,0,0,3196248,https://www.tennisexplorer.com/match-detail/?id=3196248,3.18,1.35,Fucsovics,Prizmic,"8,235,540 €",1R,1R,,,https://www.tennisexplorer.com/rome/2026/atp-men/,"today , 17:00",upcoming,clay,atp-men,Rome,2026
masters_1000,Italy,men,0,0,3196242,https://www.tennisexplorer.com/match-detail/?id=3196242,1.55,2.43,Fearnley,Mpetshi Perricard,"8,235,540 €",1R,1R,,,https://www.tennisexplorer.com/rome/2026/atp-men/,"today , 17:00",upcoming,clay,atp-men,Rome,2026
masters_1000,Italy,men,0,0,3193920,https://www.tennisexplorer.com/match-detail/?id=3193920,3.93,1.25,Cina,Blockx,"8,235,540 €",1R,1R,,,https://www.tennisexplorer.com/rome/2026/atp-men/,"today , 20:30",upcoming,clay,atp-men,Rome,2026
masters_1000,Italy,men,0,0,3196240,https://www.tennisexplorer.com/match-detail/?id=3196240,1.82,1.86,Quinn,Llamas Ruiz,"8,235,540 €",1R,1R,,,https://www.tennisexplorer.com/rome/2026/atp-men/,"tomorrow , 11:00",upcoming,clay,atp-men,Rome,2026
masters_1000,Italy,men,0,0,3196238,https://www.tennisexplorer.com/match-detail/?id=3196238,2.89,1.34,Basilashvili,Merida Aguilar,"8,235,540 €",1R,1R,,,https://www.tennisexplorer.com/rome/2026/atp-men/,"tomorrow , 11:00",upcoming,clay,atp-men,Rome,2026
masters_1000,Italy,men,1,0,3196236,https://www.tennisexplorer.com/match-detail/?id=3196236,1.73,1.92,Garin,Cerundolo,"8,235,540 €",1R,1R,,,https://www.tennisexplorer.com/rome/2026/atp-men/,"tomorrow , 11:00",upcoming,clay,atp-men,Rome,2026
masters_1000,Italy,men,0,0,3196234,https://www.tennisexplorer.com/match-detail/?id=3196234,1.85,1.87,Svrcina,Kecmanovic,"8,235,540 €",1R,1R,,,https://www.tennisexplorer.com/rome/2026/atp-men/,"tomorrow , 11:00",upcoming,clay,atp-men,Rome,2026
masters_1000,Italy,men,1,0,3196232,https://www.tennisexplorer.com/match-detail/?id=3196232,1.71,2.03,Pellegrino,Nardi,"8,235,540 €",1R,1R,,,https://www.tennisexplorer.com/rome/2026/atp-men/,"tomorrow , 11:00",upcoming,clay,atp-men,Rome,2026
masters_1000,Italy,men,1,1,3193902,https://www.tennisexplorer.com/match-detail/?id=3193902,1.67,2.17,Tsitsipas,Machac,"8,235,540 €",1R,1R,,,https://www.tennisexplorer.com/rome/2026/atp-men/,"tomorrow , 11:00",upcoming,clay,atp-men,Rome,2026
masters_1000,Italy,men,0,0,3193900,https://www.tennisexplorer.com/match-detail/?id=3193900,1.51,2.53,Tirante,Cadenasso,"8,235,540 €",1R,1R,,,https://www.tennisexplorer.com/rome/2026/atp-men/,"tomorrow , 11:00",upcoming,clay,atp-men,Rome,2026
masters_1000,Italy,men,0,0,3193898,https://www.tennisexplorer.com/match-detail/?id=3193898,1.69,2.16,Bergs,Atmane,"8,235,540 €",1R,1R,,,https://www.tennisexplorer.com/rome/2026/atp-men/,"tomorrow , 11:00",upcoming,clay,atp-men,Rome,2026
masters_1000,Italy,men,0,1,3193896,https://www.tennisexplorer.com/match-detail/?id=3193896,2.29,1.61,Giron,Cilic,"8,235,540 €",1R,1R,,,https://www.tennisexplorer.com/rome/2026/atp-men/,"tomorrow , 11:00",upcoming,clay,atp-men,Rome,2026
masters_1000,Italy,men,0,0,3193894,https://www.tennisexplorer.com/match-detail/?id=3193894,1.44,2.76,Burruchaga,Bellucci,"8,235,540 €",1R,1R,,,https://www.tennisexplorer.com/rome/2026/atp-men/,"tomorrow , 11:00",upcoming,clay,atp-men,Rome,2026
masters_1000,Italy,men,2,0,3193892,https://www.tennisexplorer.com/match-detail/?id=3193892,1.35,3.15,Medjedovic,Royer,"8,235,540 €",1R,1R,,,https://www.tennisexplorer.com/rome/2026/atp-men/,"tomorrow , 11:00",upcoming,clay,atp-men,Rome,2026
masters_1000,Italy,men,0,1,3193890,https://www.tennisexplorer.com/match-detail/?id=3193890,2.57,1.49,Shapovalov,Navone,"8,235,540 €",1R,1R,,,https://www.tennisexplorer.com/rome/2026/atp-men/,"tomorrow , 11:00",upcoming,clay,atp-men,Rome,2026
masters_1000,Italy,men,0,0,3193888,https://www.tennisexplorer.com/match-detail/?id=3193888,1.48,2.62,Bautista-Agut,Maestrelli,"8,235,540 €",1R,1R,,,https://www.tennisexplorer.com/rome/2026/atp-men/,"tomorrow , 11:00",upcoming,clay,atp-men,Rome,2026
masters_1000,Italy,men,0,0,3193886,https://www.tennisexplorer.com/match-detail/?id=3193886,2.33,1.59,Sonego,Buse,"8,235,540 €",1R,1R,,,https://www.tennisexplorer.com/rome/2026/atp-men/,"tomorrow , 11:00",upcoming,clay,atp-men,Rome,2026
masters_1000,Italy,men,1,4,3193884,https://www.tennisexplorer.com/match-detail/?id=3193884,2.69,1.45,Popyrin,Berrettini,"8,235,540 €",1R,1R,,,https://www.tennisexplorer.com/rome/2026/atp-men/,"tomorrow , 11:00",upcoming,clay,atp-men,Rome,2026
masters_1000,Italy,men,1,1,3193882,https://www.tennisexplorer.com/match-detail/?id=3193882,1.56,2.39,Ofner,Michelsen,"8,235,540 €",1R,1R,,,https://www.tennisexplorer.com/rome/2026/atp-men/,"tomorrow , 11:00",upcoming,clay,atp-men,Rome,2026
